IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
65536,	1048576,	131072,	Conv1,	9.61146948562937,	1.1769394440879462,	18.908845283528656,	37.13570198250532,	18.908845283528656,
65536,	1048576,	131072,	Conv2,	0.6254373030329314,	8.526671870934166,	0.2985322038145353,	12.606489914322337,	4.179450853403495,
