IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
131072,	65536,	524288,	Conv1,	5.871538734822678,	0.7282606424108169,	5.850159871267058,	22.978642034649223,	11.700319742534116,
131072,	65536,	524288,	Conv2,	2.9712925232361154,	40.508035346366924,	1.4182500801245363,	59.89020649237672,	19.85550112174351,
