IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
131072,	32768,	65536,	Conv1,	9.478728787827672,	1.1756688370837691,	18.888431564387165,	37.09561080935191,	18.888431564387165,
131072,	32768,	65536,	Conv2,	2.9800247968039675,	40.62708362033338,	1.4224181475869035,	60.06621665059466,	19.91385406621665,
