IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
32768,	2097152,	65536,	Conv1,	14.49595364172245,	1.7408332500749326,	27.968428414427017,	54.9281146967729,	27.968428414427017,
32768,	2097152,	65536,	Conv2,	3.814304025597286,	8.526671870934166,	0.2985322038145353,	12.606489914322337,	4.179450853403495,
