IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
32768,	131072,	524288,	Conv1,	7.590771162498692,	0.9115831327822539,	7.322800041854138,	28.762974782881656,	14.645600083708276,
32768,	131072,	524288,	Conv2,	13.938228561366438,	31.158161648177497,	1.0908962845571404,	46.0666314491988,	15.272547983799965,
