IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
1048576,	262144,	131072,	Conv1,	3.9286617159108865,	0.9176805182493285,	14.743561384104915,	28.95536419655554,	14.743561384104915,
1048576,	262144,	131072,	Conv2,	1.5636836778950411,	21.31791238976435,	0.7463736687388559,	31.51804732302058,	10.449231362343983,
