IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
262144,	131072,	2097152,	Conv1,	3.0040473601546456,	0.7017035157665821,	5.636824936571221,	22.140691071644316,	11.273649873142443,
262144,	131072,	2097152,	Conv2,	2.285472794506075,	31.158161648177497,	1.0908962845571404,	46.0666314491988,	15.272547983799965,
