IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
32768,	524288,	65536,	Conv1,	14.49595364172245,	1.7408332500749326,	27.968428414427017,	54.9281146967729,	27.968428414427017,
32768,	524288,	65536,	Conv2,	5.844645283241775,	13.065390749601276,	0.45743989603638724,	19.316882273022625,	6.404158544509421,
