IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
32768,	65536,	65536,	Conv1,	14.49595364172245,	1.7408332500749326,	27.968428414427017,	54.9281146967729,	27.968428414427017,
32768,	65536,	65536,	Conv2,	18.12078201547548,	40.508035346366924,	1.4182500801245363,	59.89020649237672,	19.85550112174351,
