IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
65536,	524288,	262144,	Conv1,	6.662749045957905,	0.8158640226628895,	13.107765785592209,	25.742771521550814,	13.107765785592209,
65536,	524288,	262144,	Conv2,	0.9583554846712742,	13.065390749601276,	0.45743989603638724,	19.316882273022625,	6.404158544509421,
