IFMAP SRAM Size,	Filter SRAM Size,	OFMAP SRAM Size,	Conv Layer Num,	DRAM IFMAP Read BW,	DRAM Filter Read BW,	DRAM OFMAP Write BW,	SRAM Read BW,	SRAM OFMAP Write BW, 
131072,	524288,	262144,	Conv1,	5.702782795786226,	0.7073294497330871,	11.36403677918282,	22.31820488359348,	11.36403677918282,
131072,	524288,	262144,	Conv2,	0.9583554846712742,	13.065390749601276,	0.45743989603638724,	19.316882273022625,	6.404158544509421,
